Customer_ID,Gender,Country,Product,Price,Product_Model
1877,Female,UK,Samsung,27347.0,Samsung Galaxy A53
1878,Male,Japan,Huawei,14151.0,Huawei Mate 40 Pro
1879,Male,,iPhone,44948.0,iPhone 13 Mini
1880,Male,China,Samsung,16721.0,Samsung Galaxy S22
1881,Female,UK,Samsung,9279.0,Samsung Galaxy Z Flip4
1882,Male,USA,iPhone,23610.0,iPhone 14 Pro
1883,Female,India,iPhone,,iPhone 13 Mini
1884,Female,UK,iPhone,147204.0,iPhone SE 2022
1885,Male,Japan,Samsung,23467.0,Samsung Galaxy Z Flip4
1886,Male,India,Samsung,161075.0,Samsung Galaxy A53
1887,Female,Japan,Huawei,23489.0,Huawei P50
1888,Female,Thailand,Xiaomi,10539.0,Xiaomi Redmi Note 11
1889,Male,Germany,iPhone,29873.0,iPhone 14 Pro
1890,Male,Thailand,Samsung,22289.0,Samsung Galaxy Z Flip4
1891,Male,Japan,Samsung,22208.0,Samsung Galaxy A53
1892,Male,India,iPhone,30828.0,iPhone SE 2022
1893,Male,USA,Xiaomi,191873.0,Xiaomi Redmi Note 11
1894,Female,China,iPhone,9696.0,iPhone SE 2022
1895,Female,USA,Xiaomi,16608.0,Xiaomi Poco X3
1896,Female,India,Samsung,21314.0,Samsung Galaxy A53
1897,Female,Thailand,Xiaomi,8530.0,Xiaomi Mi 11 Ultra
1898,Male,China,Huawei,29069.0,Huawei P50
1899,Male,,Samsung,25710.0,Samsung Galaxy A53
1900,Male,Japan,Huawei,18371.0,Huawei Mate 40 Pro
1901,Female,USA,iPhone,,iPhone 13 Mini
1902,Female,Japan,iPhone,,iPhone SE 2022
1903,Male,China,iPhone,27052.0,iPhone SE 2022
1904,Male,China,Xiaomi,19494.0,Xiaomi Mi 11 Ultra
1905,Female,USA,Samsung,13654.0,Samsung Galaxy S22
1906,Female,Japan,iPhone,43486.0,iPhone SE 2022
1907,Male,UK,iPhone,38743.0,iPhone SE 2022
1908,Male,Japan,Samsung,25600.0,Samsung Galaxy Z Flip4
1909,Female,China,iPhone,44489.0,iPhone 14 Pro
1910,Male,Japan,Huawei,15636.0,Huawei Nova 9
1911,Male,India,Samsung,16441.0,Samsung Galaxy Z Flip4
1912,Male,Thailand,Samsung,31431.0,Samsung Galaxy S22
1913,Female,UK,Samsung,34611.0,Samsung Galaxy S22
1914,Female,Germany,Huawei,28587.0,Huawei Mate 40 Pro
1915,Female,India,Samsung,19667.0,Samsung Galaxy S22
1916,Female,Thailand,Huawei,19149.0,Huawei P50
1917,Female,Germany,Samsung,11798.0,Samsung Galaxy S22
1918,Female,USA,Xiaomi,184307.0,Xiaomi Redmi Note 11
1919,Female,Germany,iPhone,29600.0,iPhone SE 2022
1920,Male,India,Xiaomi,101378.0,Xiaomi Redmi Note 11
1921,Male,Japan,iPhone,25495.0,iPhone 13 Mini
1922,Male,India,Huawei,21314.0,Huawei P50
1923,Male,Germany,Xiaomi,100066.0,Xiaomi Mi 11 Ultra
1924,Male,China,Samsung,,Samsung Galaxy Z Flip4
1925,Male,Thailand,iPhone,42668.0,iPhone 14 Pro
1926,Male,Thailand,iPhone,35222.0,iPhone SE 2022
1927,Female,Germany,Xiaomi,6142.0,Xiaomi Poco X3
1928,Female,Thailand,Huawei,8300.0,Huawei Nova 9
1929,Male,China,Xiaomi,120711.0,Xiaomi Poco X3
1930,Male,India,Huawei,16435.0,Huawei Mate 40 Pro
1931,Female,Thailand,Huawei,26481.0,Huawei Nova 9
1932,Male,Germany,iPhone,139255.0,iPhone 14 Pro
1933,Male,UK,Xiaomi,19094.0,Xiaomi Redmi Note 11
1934,Female,UK,Xiaomi,5009.0,Xiaomi Redmi Note 11
1935,Male,USA,Huawei,106191.0,Huawei Mate 40 Pro
1936,Female,Thailand,Xiaomi,10752.0,Xiaomi Mi 11 Ultra
1937,Male,India,Samsung,19852.0,Samsung Galaxy S22
1938,Female,,Samsung,91395.0,Samsung Galaxy Z Flip4
1939,Female,Thailand,Xiaomi,11295.0,Xiaomi Mi 11 Ultra
1940,Female,Japan,Xiaomi,34128.0,Xiaomi Redmi Note 11
1941,Male,China,Huawei,101605.0,Huawei Mate 40 Pro
1942,Female,Thailand,Samsung,13225.0,Samsung Galaxy Z Flip4
1943,Male,Thailand,Samsung,39530.0,Samsung Galaxy A53
1944,Male,UK,iPhone,42632.0,iPhone 14 Pro
1945,Male,China,Huawei,29083.0,Huawei P50
1946,Male,Germany,iPhone,32337.0,iPhone 13 Mini
1947,Female,,Samsung,176976.0,Samsung Galaxy Z Flip4
1948,Female,UK,Huawei,186006.0,Huawei Mate 40 Pro
1949,Male,USA,Xiaomi,6113.0,Xiaomi Mi 11 Ultra
1950,Male,China,Huawei,180158.0,Huawei Nova 9
1951,Female,UK,Xiaomi,12000.0,Xiaomi Poco X3
1952,Male,UK,Xiaomi,166323.0,Xiaomi Poco X3
1953,Female,India,Huawei,12010.0,Huawei Nova 9
1954,Male,UK,Xiaomi,167163.0,Xiaomi Poco X3
1955,Male,India,iPhone,29654.0,iPhone SE 2022
1956,Female,Thailand,Samsung,39252.0,Samsung Galaxy S22
1957,Male,Thailand,Xiaomi,14776.0,Xiaomi Redmi Note 11
1958,Female,USA,iPhone,36866.0,iPhone SE 2022
1959,Male,Japan,Xiaomi,8179.0,Xiaomi Mi 11 Ultra
1960,Male,Japan,Samsung,27633.0,Samsung Galaxy S22
1961,Male,Japan,iPhone,161360.0,iPhone 14 Pro
1962,Female,India,Samsung,27014.0,Samsung Galaxy S22
1963,Male,China,Samsung,11178.0,Samsung Galaxy A53
1964,Male,China,iPhone,36336.0,iPhone 14 Pro
1965,Male,USA,iPhone,151448.0,iPhone SE 2022
1966,Male,China,iPhone,31695.0,iPhone 13 Mini
1967,Female,Japan,Huawei,9852.0,Huawei Nova 9
1968,Female,Japan,iPhone,36014.0,iPhone 13 Mini
1969,Male,UK,iPhone,184517.0,iPhone 13 Mini
1970,Female,China,iPhone,20987.0,iPhone SE 2022
1971,Male,Thailand,iPhone,171289.0,iPhone 13 Mini
1972,Male,Thailand,Xiaomi,12327.0,Xiaomi Redmi Note 11
1973,Male,UK,,149036.0,Huawei Mate 40 Pro
1974,Female,UK,Samsung,,Samsung Galaxy A53
1975,Female,UK,iPhone,130024.0,iPhone SE 2022
1976,Female,Thailand,Xiaomi,34956.0,Xiaomi Poco X3
1977,Female,Japan,Xiaomi,144130.0,Xiaomi Poco X3
1978,Female,UK,Xiaomi,106772.0,Xiaomi Redmi Note 11
1979,Female,USA,Samsung,10821.0,Samsung Galaxy A53
1980,Female,India,iPhone,146216.0,iPhone 14 Pro
1981,Female,UK,Huawei,24727.0,Huawei Nova 9
1982,Female,India,Huawei,21114.0,Huawei P50
1983,Male,Germany,Xiaomi,3119.0,Xiaomi Mi 11 Ultra
1984,Female,UK,Samsung,38305.0,Samsung Galaxy S22
1985,Female,Thailand,Samsung,38482.0,Samsung Galaxy Z Flip4
1986,Female,China,,196502.0,Samsung Galaxy S22
1987,Female,UK,Huawei,29986.0,Huawei Mate 40 Pro
1988,Female,China,Xiaomi,18286.0,Xiaomi Mi 11 Ultra
1989,Female,Germany,iPhone,31543.0,iPhone SE 2022
1990,Female,USA,Huawei,25733.0,Huawei Mate 40 Pro
1991,Female,China,Xiaomi,16794.0,Xiaomi Mi 11 Ultra
1992,Female,India,Xiaomi,10699.0,Xiaomi Poco X3
1993,Female,Japan,iPhone,197462.0,iPhone SE 2022
1994,Female,UK,iPhone,21125.0,iPhone 13 Mini
1995,Male,Germany,iPhone,21314.0,iPhone SE 2022
1996,Male,Germany,Samsung,35766.0,Samsung Galaxy A53
1997,Female,China,iPhone,105622.0,iPhone 13 Mini
1998,Female,,Xiaomi,10101.0,Xiaomi Poco X3
1999,Male,Thailand,iPhone,32323.0,iPhone 13 Mini
